Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:001098323800001,10.1016/j.landurbplan.2023.104906,n/a,Validation of a visual landscape quality indicator for agrarian landscapes using public participatory GIS data,"Schupbach, Beatrice; Kay, Sonja",LANDSCAPE AND URBAN PLANNING,1305 Design; 0705 Geography; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,241,n/a,n/a,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001098323800001,15.460784,3.5786349773406982,1.9824,0.45,1.9561,3.5311,Domestic - Single,86.0534,7.9
WOS:000846919300006,10.1108/JEDT-06-2020-0259,n/a,Utilization of adaptive methodology to underpin rail transportation systems: Sydney metro's methodical formulation,"Gharehbaghi, Koorosh; McManus, Kerry; Myers, Matt",JOURNAL OF ENGINEERING DESIGN AND TECHNOLOGY,1305 Design,Article,20,5,1132-1153,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000846919300006,6.811594,6.8125,12.193694,1.03,1.0275,0.5741,International - Bilateral,73.8764,2.8
WOS:001097594900001,10.1016/j.landurbplan.2023.104904,n/a,Using solicited research diaries to assess the restorative potential of exposure to inland blue space across time,"Grace, Megan; Dickie, Jennifer; Brown, Caroline; Bartie, Phil; Oliver, David M.",LANDSCAPE AND URBAN PLANNING,1305 Design; 0705 Geography; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,241,n/a,n/a,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001097594900001,15.460784,3.5786349773406982,4.1254125,0.45,1.9561,1.6968,Domestic - Multiple,86.0534,7.9
WOS:000769063300004,10.1061/(ASCE)SC.1943-5576.0000683,n/a,Use of Different Hyperparameter Optimization Algorithms in ANN for Predicting the Compressive Strength of Concrete Containing Calcined Clay,"Ghanemi, Ali Hosein; Tarighat, Amir",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,27,2,n/a,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000769063300004,5.454545,6.8125,3.8485758,1.28,1.0275,1.8189,Domestic - Single,73.8764,1.9
WOS:000697053800006,10.1016/j.landurbplan.2021.104222,n/a,Urban forests host rich polypore assemblages in a Nordic metropolitan area,"Korhonen, Aku; Penttila, Reijo; Siitonen, Juha; Miettinen, Otto; Immonen, Auli; Hamberg, Leena",LANDSCAPE AND URBAN PLANNING,1305 Design; 0705 Geography; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,215,n/a,n/a,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000697053800006,35.931937,8.213865280151367,10.668524,0.19,0.8522,0.6561,Domestic - Multiple,70.8306,8.119
WOS:001153427100001,10.1016/j.destud.2023.101237,n/a,Understanding virtual design behaviors: A large-scale analysis of the design process in Virtual Reality,"Wang, Portia; Miller, Mark R.; Han, Eugy; Deveaux, Cyan; Bailenson, Jeremy N.",DESIGN STUDIES,1305 Design,Article,90,n/a,n/a,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001153427100001,7.0,3.5786349773406982,4.1254125,1.0,1.9561,1.6968,Domestic - Multiple,86.0534,3.2
WOS:000738078200015,10.1002/ad.2780,n/a,"Town, Country and Wilderness: Planning the Half-Earth","Vettese, Troy; Pendergrass, Drew; Mesko, Filip",ARCHITECTURAL DESIGN,0813 Architecture; 1305 Design,Article,92,1,112-119,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000738078200015,0.885057,6.8125,0.0,7.91,1.0275,0.0,n/a,73.8764,0.3
WOS:000952240700008,10.1061/PPSCFX.SCENG-1159,n/a,Three-Dimensional Physical Modeling of Response of Existing Metro Tunnel to Pile Loading in Delhi Silt in India,"Mahajan, Sumeet; Sharma, Aishwary; Ayothiraman, Ramanathan; Sharma, Krishan Gopal",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,28,2,n/a,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000952240700008,2.744444,3.5786349773406982,4.1254125,2.55,1.9561,1.6968,Domestic - Multiple,86.0534,1.6
WOS:000741297700001,10.1080/01426397.2021.2021161,n/a,The spatialities of extended infrastructure landscapes: the case of Malaysia's Melaka Gateway project,"Connolly, Creighton",LANDSCAPE RESEARCH,0705 Geography; 1305 Design; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,48,2,212-223,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000741297700001,4.779661,6.8125,3.8485758,1.46,1.0275,1.8189,Domestic - Single,73.8764,1.8
WOS:001183392800001,10.1016/j.landurbplan.2024.105019,n/a,"The impacts of racially discriminatory housing policies on the distribution of intra-urban heat and tree canopy: A comparison of racial covenants and redlining in Minneapolis, MN","Walker, Rebecca H.; Keeler, Bonnie L.; Derickson, Kate D.",LANDSCAPE AND URBAN PLANNING,0705 Geography; 1305 Design; 0834 Landscape Architecture; 0713 Ecology; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,245,n/a,n/a,2024,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001183392800001,5.463687,1.2943238019943237,0.8606811,1.28,5.4082,8.1331,Domestic - Single,95.1647,9.2
WOS:000779102400003,10.1002/ad.2808,n/a,The Legacy Sketch Machine: From Artificial to Architectural Intelligence,"dPrix, Wolf; Schmidbaur, Karolin; Bolojan, Daniel; Baseta, Efilena",ARCHITECTURAL DESIGN,0813 Architecture; 1305 Design,Article,92,3,14-21,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000779102400003,0.885057,6.8125,0.0,7.91,1.0275,0.0,n/a,73.8764,0.3
WOS:000596334000001,10.1080/14606925.2020.1851427,n/a,The Impact of Co-Creation on the Design of Circular Product-Service Systems: Learnings from a Case Study with Washing Machines,"van Dam, Sonja; Visser, Froukje Sleeswijk; Bakker, Conny",DESIGN JOURNAL,1305 Design,Article,24,1,29-50,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596334000001,5.083333,10.37753677368164,7.286685,1.38,0.6745,0.9607,Domestic - Single,66.4411,n/a
WOS:000657479700001,10.1111/joid.12203,n/a,The Hidden Unwelcome: How Buildings Speak and Act,"Liebergesell, Natalia Perez; Heylighen, Ann; Vermeersch, Peter-Willem",JOURNAL OF INTERIOR DESIGN,0813 Architecture; 1305 Design,Article,46,3,3-10,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000657479700001,3.95,8.213865280151367,10.668524,1.77,0.8522,0.6561,Domestic - Multiple,70.8306,n/a
WOS:000743863700005,n/a,n/a,The City of No-Care: walk and elderly people in pandemic,"Herrmann-Lunecke, Marie; Figueroa, Cristhian; Parra, Francisca; Mora, Rodrigo",ARQ,0813 Architecture; 1305 Design,Article,n/a,109,68-77,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000743863700005,0.633333,8.213865280151367,12.473896,11.05,0.8522,0.5612,International - Bilateral,70.8306,n/a
WOS:001056928200001,10.1080/01426397.2023.2253167,n/a,The Chinese city in mountain and water: shaping the urban landscape in Chengdu,"Yuan, Lin; Xu, Zhu; Xu, Ningjing",LANDSCAPE RESEARCH,1305 Design; 0705 Geography; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,49,2,176-191,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001056928200001,2.203704,3.5786349773406982,4.1254125,3.18,1.9561,1.6968,Domestic - Multiple,86.0534,1.7
WOS:000575103500001,10.1111/jade.12318,n/a,Teacher as Conceptual Artist,"Bremmer, Melissa; Heijnen, Emiel; Kersten, Sanne",INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,1305 Design; 0401 Education,Article,40,1,82-98,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000575103500001,6.033333,10.37753677368164,7.286685,1.16,0.6745,0.9607,Domestic - Single,66.4411,0.434
WOS:000647073300001,10.1111/jade.12354,n/a,Tacit Knowledge in Painting: From Studio to Classroom,"Marinkovic, Branka",INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,1305 Design; 0401 Education,Article,40,2,389-403,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000647073300001,6.234043,8.213865280151367,12.473896,1.12,0.8522,0.5612,International - Bilateral,70.8306,0.813
WOS:000598076100006,10.15302/J-LAF-1-020023,n/a,"THE DEVELOPMENT, CONNOTATIONS, AND INTERESTS OF RESEARCH ON LANDSCAPE PERFORMANCE EVALUATION FOR EVIDENCE-BASED DESIGN",Yang Yang; Lin Guangsi,LANDSCAPE ARCHITECTURE FRONTIERS,0813 Architecture; 1305 Design; 0834 Landscape Architecture,Article,8,2,74-83,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000598076100006,3.470588,10.37753677368164,11.716374,2.02,0.6745,0.5975,Domestic - Multiple,66.4411,n/a
WOS:000720922600001,10.1108/JEDT-12-2020-0498,n/a,Systematic review on the identification of safety risks in off-site manufacturing (OSM),"Vithanage, Sadith Chinthaka; Sing, Michael; Davis, Peter; Pillay, Manikam",JOURNAL OF ENGINEERING DESIGN AND TECHNOLOGY,1305 Design,Review,20,4,935-964,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000720922600001,20.538462,33.680850982666016,35.0,0.34,0.2078,0.2,Domestic - Single,36.1702,n/a
WOS:000522378100013,10.1002/ad.2572,n/a,Synaesthetic Architecture: A Building Dreams,"Anadol, Refik",ARCHITECTURAL DESIGN,0813 Architecture; 1305 Design,Article,90,3,76-85,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522378100013,2.67033,10.37753677368164,0.0,2.62,0.6745,0.0,n/a,66.4411,n/a
WOS:000542945600010,10.1061/(ASCE)SC.1943-5576.0000492,n/a,Structural and Life-Cycle Economic Feasibility of Rooftop Low-Height Bamboo Telecom Tower Considering a Case Study from Bangladesh,"Ahmad, Syed Ishtiaq; Alam, Md. Shahrior; Alam, Md. Jahangir",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,25,3,n/a,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542945600010,7.701493,10.37753677368164,11.716374,0.91,0.6745,0.5975,Domestic - Multiple,66.4411,n/a
WOS:000753028600003,10.15302/J-LAF-1-020052,n/a,Structural Characteristics and Contemporary Value of Traditional Water Cultural Landscapes in Huizhou Region,Shi Shuhan; Yu Kongjian,LANDSCAPE ARCHITECTURE FRONTIERS,0813 Architecture; 1305 Design; 0834 Landscape Architecture,Article,9,4,28-49,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000753028600003,2.352941,8.213865280151367,12.473896,2.98,0.8522,0.5612,International - Bilateral,70.8306,n/a
WOS:000542945600011,10.1061/(ASCE)SC.1943-5576.0000508,n/a,Structural Assessment of Concrete Cable-Stayed Bridge after Replacement of Closure Segment: The Service Stage,"Li, Hongjiang",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,25,3,n/a,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542945600011,7.701493,10.37753677368164,7.286685,0.91,0.6745,0.9607,Domestic - Single,66.4411,n/a
WOS:000769063300030,10.1061/(ASCE)SC.1943-5576.0000676,n/a,Strengthening Square and Circular Low-Strength Concrete Columns with Fiber-Reinforced Cementitious Matrix: Experimental Investigation,"Abed, Farid; ElRefai, Ahmed; El-Maaddawy, Tamer; Tello, Noor; Alhoubi, Yazan",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,27,2,n/a,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000769063300030,5.454545,6.8125,12.193694,1.28,1.0275,0.5741,International - Bilateral,73.8764,1.9
WOS:000624040500001,10.1108/JEDT-11-2020-0447,n/a,Strategic planning to investigate the decision index of organization for effective total quality management implementation - in context of Indian small and medium enterprises,"Toke, Lalit K.; Kalpande, Shyamkumar D.",JOURNAL OF ENGINEERING DESIGN AND TECHNOLOGY,1305 Design,Article,20,3,749-776,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000624040500001,10.478947,8.213865280151367,10.668524,0.67,0.8522,0.6561,Domestic - Multiple,70.8306,n/a
WOS:000799090300001,10.1108/JEDT-12-2021-0719,n/a,Stimulation strategies to promote green building uptake in developing countries: the case of Ghana,"Anzagira, Lee Felix; Duah, Daniel; Badu, Edward; Simpeh, Eric Kwame; Marful, Alexander B.",JOURNAL OF ENGINEERING DESIGN AND TECHNOLOGY,1305 Design,Article,22,3,1012-1029,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000799090300001,6.811594,6.8125,9.160919,1.03,1.0275,0.7641,Domestic - Multiple,73.8764,2.8
WOS:001010866100001,10.1016/j.landurbplan.2022.104648,n/a,Spatial genetic structure of two forest plant metapopulations in dynamic agricultural landscapes,"Guiller, Annie; Decocq, Guillaume; Kichey, Thomas; Poli, Pedro; Vandepitte, Katrien; Dubois, Francoise; Honnay, Olivier; Closset-Kopp, Deborah",LANDSCAPE AND URBAN PLANNING,0705 Geography; 1305 Design; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,231,n/a,n/a,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001010866100001,24.723077,6.8125,12.193694,0.28,1.0275,0.5741,International - Bilateral,73.8764,9.1
WOS:000779788600001,10.1080/01426397.2022.2053081,n/a,Soldiers in the garden: managing the US military training landscape,"Rabung, Emily; Toman, Eric",LANDSCAPE RESEARCH,0705 Geography; 1305 Design; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,47,5,598-610,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000779788600001,4.779661,6.8125,3.8485758,1.46,1.0275,1.8189,Domestic - Single,73.8764,1.8
WOS:000989270900001,10.1016/j.landurbplan.2023.104778,n/a,"Socioeconomics explain tree diversity, abundance, and composition in the compact city of Barcelona, Spain","Cubino, Josep Padulles; Retana, Javier",LANDSCAPE AND URBAN PLANNING,1305 Design; 0705 Geography; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,236,n/a,n/a,2023,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000989270900001,15.460784,3.5786349773406982,4.1254125,0.45,1.9561,1.6968,Domestic - Multiple,86.0534,7.9
WOS:000795161000001,10.1016/j.landurbplan.2022.104425,n/a,"Socioeconomic inequality in Scottish children's exposure to and use of natural space and private gardens, measured by GPS","Olsen, Jonathan R.; Caryl, Fiona M.; McCrorie, Paul; Mitchell, Richard",LANDSCAPE AND URBAN PLANNING,0705 Geography; 1305 Design; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,223,n/a,n/a,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000795161000001,24.723077,6.8125,3.8485758,0.28,1.0275,1.8189,Domestic - Single,73.8764,9.1
WOS:000646147500001,10.1080/14606925.2021.1912904,n/a,Social Media as a Means of Increasing Non-Designers' Insight into Interior Design,"Izadpanah, Shirin; Gunce, Kagan",DESIGN JOURNAL,1305 Design,Article,24,4,547-566,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000646147500001,3.842105,8.213865280151367,10.668524,1.82,0.8522,0.6561,Domestic - Multiple,70.8306,n/a
WOS:000777505900001,10.1111/joid.12217,n/a,Sense of Classroom Community in Interior Design Studios: In-Person Learning Versus Online Learning Approaches,"Nubani, Linda; Lee, Eunsil",JOURNAL OF INTERIOR DESIGN,0813 Architecture; 1305 Design,Article,47,2,51-70,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000777505900001,3.428571,6.8125,3.8485758,2.04,1.0275,1.8189,Domestic - Single,73.8764,1.3
WOS:000512209000012,10.1111/jade.12233,n/a,Self-Assessment in Art Education through a Visual Rubric,"Groenendijk, Talita; Karpati, Andrea; Haanstra, Folkert",INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,1305 Design; 0401 Education,Article,39,1,153-175,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512209000012,6.033333,10.37753677368164,20.27317,1.16,0.6745,0.3453,International - Bilateral,66.4411,0.434
WOS:000508231900007,10.1061/(ASCE)SC.1943-5576.0000464,n/a,Selection of Residential Building Design Requirements to Achieve Community Functionality Goals under Tornado Loading,"Farokhnia, Karim; van de Lindt, John W.; Koliou, Maria",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,25,1,n/a,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508231900007,7.701493,10.37753677368164,11.716374,0.91,0.6745,0.5975,Domestic - Multiple,66.4411,n/a
WOS:000753784900001,10.1080/09544828.2022.2036332,n/a,Seeing is believing: investigating the influence of transparency on consumers' product perceptions and attitude,"Cheng, Peiyao; Mugge, Ruth",JOURNAL OF ENGINEERING DESIGN,1305 Design,Article,33,4,284-304,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000753784900001,7.8125,6.8125,12.193694,0.9,1.0275,0.5741,International - Bilateral,73.8764,2.7
WOS:000656940700001,10.1057/s41289-021-00165-7,n/a,Scale or size? An analysis of the factors that affect building density: evidence from high-density central urban zones in Asia,"Yang, Junyan; Shi, Beixiang",URBAN DESIGN INTERNATIONAL,0813 Architecture; 1305 Design; 0833 Urban and Rural Planning,Article,26,3,220-233,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000656940700001,9.458333,8.213865280151367,5.831099,0.74,0.8522,1.2005,Domestic - Single,70.8306,1.862
WOS:000681117300001,10.1016/j.landurbplan.2021.104136,n/a,"Safe havens: The intersection of family, religion, and community in black cultural landscapes of the southeastern United States","Hitchner, Sarah; Schelhas, John; Dwivedi, Puneet",LANDSCAPE AND URBAN PLANNING,1305 Design; 0705 Geography; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,214,n/a,n/a,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000681117300001,35.931937,8.213865280151367,10.668524,0.19,0.8522,0.6561,Domestic - Multiple,70.8306,8.119
WOS:000604978900002,n/a,n/a,Routinoscope: Collaborative Routine Reflection for Routine-Driven Do-It-Yourself Smart Homes,"Woo, Jong-bum; Lim, Youn-kyung",INTERNATIONAL JOURNAL OF DESIGN,0303 Sociology; 1305 Design,Article,14,3,19-36,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000604978900002,12.652174,10.37753677368164,7.286685,0.55,0.6745,0.9607,Domestic - Single,66.4411,1.923
WOS:000687453400001,10.1111/jade.12375,n/a,Rethinking Fabric: The Application of Fabric Manipulation Techniques in Fashion Design Education,"Burns, Angela",INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,1305 Design; 0401 Education,Article,41,1,66-80,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000687453400001,6.234043,8.213865280151367,5.831099,1.12,0.8522,1.2005,Domestic - Single,70.8306,0.813
WOS:000753028600002,10.15302/J-LAF-1-020051,n/a,Restoring Dynamic Fluvial Processes in Urban Rivers: Learning from the Aire and Isar Rivers,"Kondolf, G. Mathias; Descombes, Georges; Zingraff-Hamed, Aude",LANDSCAPE ARCHITECTURE FRONTIERS,0813 Architecture; 1305 Design; 0834 Landscape Architecture,Article,9,4,10-27,2021,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000753028600002,2.352941,8.213865280151367,12.473896,2.98,0.8522,0.5612,International - Bilateral,70.8306,n/a
WOS:000990032300001,10.1016/j.landurbplan.2022.104642,n/a,"Response to the Letter to the Editor regarding ""Gland-sparing neck dissection: oncological and functional outcomes in oral cancer patients""","Tarlao, Cynthia; Steele, Daniel; Blanc, Gregoite; Guastavino, Catherine",LANDSCAPE AND URBAN PLANNING,0705 Geography; 1305 Design; 0833 Urban and Rural Planning; 0713 Ecology; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,231,n/a,n/a,2022,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000990032300001,24.723077,6.8125,9.160919,0.28,1.0275,0.7641,Domestic - Multiple,73.8764,9.1
WOS:000544740800005,10.1002/ad.2587,n/a,Resilience Value in the Face of Climate Change,"Petrescu, Doina; Petcou, Constantin",ARCHITECTURAL DESIGN,0813 Architecture; 1305 Design,Article,90,4,30-37,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000544740800005,2.67033,10.37753677368164,20.27317,2.62,0.6745,0.3453,International - Bilateral,66.4411,n/a
WOS:000603768900001,10.1080/01426397.2020.1864820,n/a,"Remembering and reconfiguring industrial heritage: the case of the digester in Moss, Norway","Skrede, Joar; Andersen, Bengt",LANDSCAPE RESEARCH,0705 Geography; 1305 Design; 0834 Landscape Architecture; 0830 Environmental Science and Engineering,Article,46,3,403-416,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000603768900001,8.0,10.37753677368164,11.716374,0.88,0.6745,0.5975,Domestic - Multiple,66.4411,2.055
WOS:000542945600004,10.1061/(ASCE)SC.1943-5576.0000494,n/a,Reevaluation of fm′for the Unit-Strength Method with Application to Lightweight Concrete Block Masonry and Face Shell-Bedded Mortar Joints,"Mahamid, M.; Westin, N.",PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,1305 Design; 0814 Civil Engineering,Article,25,3,n/a,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542945600004,7.701493,10.37753677368164,11.716374,0.91,0.6745,0.5975,Domestic - Multiple,66.4411,n/a
WOS:000534481500003,10.1386/ijia_00015_1,n/a,Records of Dispossession: Archival Thinking and UNESCO's Nubian Campaign in Egypt and Sudan,"Carruthers, William",INTERNATIONAL JOURNAL OF ISLAMIC ARCHITECTURE,0813 Architecture; 1305 Design,Article,9,2,287-314,2020,7,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000534481500003,1.928571,10.37753677368164,7.286685,3.63,0.6745,0.9607,Domestic - Single,66.4411,n/a
