Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000536180800010,10.1515/hf-2018-0251,n/a,Cellulose nanocrystals/silver nanoparticles: in-situ preparation and application in PVA films,"Fan, Li; Zhang, Hui; Gao, Mengxi; Zhang, Meng; Liu, Pengtao; Liu, Xinliang",HOLZFORSCHUNG,0907 Forestry; 0822 Light Industry Technology and Engineering; 0829 Forestry Engineering; 0805 Materials Science and Engineering,Article,74,5,523-528,2020,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000536180800010,10.693694,12.95725154876709,12.208613,3.65,3.0099,3.1945,Domestic - Multiple,94.5297,2.393
WOS:000647737800001,10.1016/j.foreco.2021.119155,n/a,Beyond trees: Mapping total aboveground biomass density in the Brazilian savanna using high-density UAV-lidar data,"Teixeira da Costa, Maira Beatriz; Silva, Carlos Alberto; Broadbent, Eben North; Leite, Rodrigo Vieira; Mohan, Midhun; Liesenberg, Veraldo; Stoddart, Jaz; do Amaral, Cibele Hummel; Alves de Almeida, Danilo Roberti; da Silva, Anne Laura; Goya, Lucas Ruggeri Re Y.; Cordeiro, Victor Almeida; Rex, Franciel; Hirsch, Andre; Marcatti, Gustavo Eduardo; Cardil, Adrian; Furtado de Mendonca, Bruno Araujo; Hamamura, Caio; Dalla Corte, Ana Paula; Trondoli Matricardi, Eraldo Aparecido; Hudak, Andrew T.; Almeyda Zambrano, Angelica Maria; Valbuena, Ruben; de Faria, Bruno Lopes; Silva Junior, Celso H. L.; Aragao, Luiz; Ferreira, Manuel Eduardo; Liang, Jingjing; Chaves e Carvalho, Samuel de Padua; Klauberg, Carine",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,491,n/a,n/a,2021,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000647737800001,15.402527,10.74213695526123,20.539936,2.53,3.6306,1.8987,International - Quadrilateral +,96.5079,4.384
WOS:000713023700001,10.3390/f12101294,n/a,Assessment of Carbon Stock in Forest Biomass and Emission Reduction Potential in Malaysia,"Raihan, Asif; Begum, Rawshan Ara; Mohd Said, Mohd Nizam; Pereira, Joy Jacqueline",FORESTS,0907 Forestry,Article,12,10,n/a,2021,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000713023700001,9.652563,10.74213695526123,11.96814,4.04,3.6306,3.2587,International - Bilateral,96.5079,3.282
WOS:000690553000001,10.3390/f12081136,n/a,Assessing the Cooling Effect of Four Urban Parks of Different Sizes in a Temperate Continental Climate Zone: Wroclaw (Poland),"Blachowski, Jan; Hajnrych, Monika",FORESTS,0907 Forestry,Article,12,8,n/a,2021,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000690553000001,9.652563,10.74213695526123,8.969277,4.04,3.6306,4.3482,Domestic - Single,96.5079,3.282
WOS:000854862800001,10.1007/s00226-022-01415-9,n/a,A flame-retardant densified wood as robust and fire-safe structural material,"Fan, Chuangang; Gao, Yuxin; Li, Yuhao; Yan, Long; Zhu, Deju; Guo, Shuaicheng; Ou, Changhong; Wang, Zhengyang",WOOD SCIENCE AND TECHNOLOGY,0822 Light Industry Technology and Engineering; 0907 Forestry; 0829 Forestry Engineering; 0805 Materials Science and Engineering,Article,57,1,111-134,2022,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000854862800001,8.413043,7.096330165863037,6.537128,4.64,5.4958,5.9659,Domestic - Multiple,98.6763,3.4
WOS:000551979700005,10.1016/j.foreco.2020.118268,n/a,"A comparative assessment of the vertical distribution of forest components using full-waveform airborne, discrete airborne and discrete terrestrial laser scanning data","Crespo-Peremarch, Pablo; Fournier, Richard A.; Nguyen, Van-Tho; van Lier, Olivier R.; Angel Ruiz, Luis",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,473,n/a,n/a,2020,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551979700005,19.204268,12.95725154876709,14.80616,2.03,3.0099,2.634,International - Bilateral,94.5297,3.558
WOS:000816570300001,10.3390/f13060827,n/a,A Hybrid Landslide Warning Model Coupling Susceptibility Zoning and Precipitation,"Sun, Deliang; Gu, Qingyu; Wen, Haijia; Shi, Shuxian; Mi, Changlin; Zhang, Fengtai",FORESTS,0907 Forestry,Article,13,6,n/a,2022,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000816570300001,6.708134,7.096330165863037,6.537128,5.81,5.4958,5.9659,Domestic - Multiple,98.6763,2.9
WOS:000514361800006,10.1007/s13595-019-0909-9,n/a,"24-Epibrassinolide mitigates nickel toxicity in young Eucalyptus urophylla ST Blake plants: nutritional, physiological, biochemical, anatomical and morphological responses","Ribeiro, Alaene Teixeira; de Oliveira, Victor Pereira; Barros Junior, Udson de Oliveira; Serrao da Silva, Breno Ricardo; Batista, Bruno Lemos; da Silva Lobato, Allan Klynger",ANNALS OF FOREST SCIENCE,0907 Forestry,Article,77,1,n/a,2020,39,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000514361800006,15.621053,12.95725154876709,12.208613,2.5,3.0099,3.1945,Domestic - Multiple,94.5297,2.583
WOS:000600447700001,10.1016/j.forpol.2020.102339,n/a,Wood trade responses to ecological rehabilitation program: Evidence from China's new logging ban in natural forests,"Zhang, Ying; Chen, Shuai",FOREST POLICY AND ECONOMICS,0907 Forestry; 0201 Theoretical Economics; 0202 Applied Economics; 0830 Environmental Science and Engineering,Article,122,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600447700001,15.010101,10.74213695526123,9.915588,2.53,3.5375,3.8323,Domestic - Multiple,96.161,4.259
WOS:001109014500017,10.1163/22941932-bja10107,n/a,Vessel diameter and vulnerability to drought-induced embolism: within-tissue and across-species patterns and the issue of survivorship bias,"Hacke, Uwe G.; Jacobsen, Anna L.; Pratt, R. Brandon",IAWA JOURNAL,0907 Forestry; 0829 Forestry Engineering,Article,44,3-4,304-319,2023,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001109014500017,7.866667,4.509713172912598,5.346821,4.83,8.4263,7.107,International - Bilateral,99.6655,1.4
WOS:001083561800001,10.1016/j.ufug.2023.128091,n/a,Urban green infrastructures to improve pedestrian thermal comfort: A systematic review,"de Quadros, Bianca Milani; Mizgier, Martin Gabriel Ordenes",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering; 0909 Grassland Science,Review,88,n/a,n/a,2023,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001083561800001,29.217391,11.683734893798828,10.177083,1.3,3.2524,3.7339,Domestic - Single,92.4699,6.0
WOS:000524972100035,10.1016/j.ufug.2020.126581,n/a,"Urban foraging of wild plants in two medium-sized South African towns: People, perceptions and practices","Garekae, Hesekia; Shackleton, Charlie M.",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Article,49,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000524972100035,31.347015,12.95725154876709,10.118905,1.21,2.9327,3.7553,Domestic - Single,94.2278,4.539
WOS:000706781900002,10.1016/j.foreco.2021.119709,n/a,Tree species composition and soil properties in pure and mixed beech-conifer stands drive soil fungal communities,"Likulunga, Likulunga Emmanuel; Perez, Carmen Alicia Rivera; Schneider, Dominik; Daniel, Rolf; Polle, Andrea",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,502,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000706781900002,15.402527,10.74213695526123,11.96814,2.47,3.5375,3.1751,International - Bilateral,96.161,4.384
WOS:000591568200005,10.1093/treephys/tpaa046,MEDLINE:32310276,Tradeoff between storage capacity and embolism resistance in the xylem of temperate broadleaf tree species,"Chen, Zhicheng; Zhu, Shidan; Zhang, Yongtao; Luan, Junwei; Li, Shan; Sun, Pengsen; Wan, Xianchong; Liu, Shirong",TREE PHYSIOLOGY,0907 Forestry,Article,40,8,1029-1042,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591568200005,20.007692,12.95725154876709,12.208613,1.9,2.9327,3.1126,Domestic - Multiple,94.2278,4.196
WOS:000585785200020,10.1016/j.foreco.2020.118523,n/a,Topographic position amplifies consequences of short-interval stand-replacing fires on postfire tree establishment in subalpine conifer forests,"Hoecker, Tyler J.; Hansen, Winslow D.; Turner, Monica G.",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,478,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000585785200020,19.204268,12.95725154876709,12.208613,1.98,2.9327,3.1126,Domestic - Multiple,94.2278,3.558
WOS:000555744700005,10.1016/j.forpol.2020.102257,n/a,The potential of Amazon indigenous agroforestry practices and ontologies for rethinking global forest governance,"Gonzalez, Nidia Catherine; Kroger, Markus",FOREST POLICY AND ECONOMICS,0907 Forestry; 0201 Theoretical Economics; 0202 Applied Economics; 0830 Environmental Science and Engineering,Article,118,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000555744700005,21.347619,12.95725154876709,10.118905,1.78,2.9327,3.7553,Domestic - Single,94.2278,3.673
WOS:000585781900011,10.1016/j.foreco.2020.118486,n/a,The influence of birch trees (Betula spp.) on soil environment - A review,"Jonczak, Jerzy; Jankiewicz, Urszula; Kondras, Marek; Kruczkowska, Boguslawa; Oktaba, Lidia; Oktaba, Jaroslaw; Olejniczak, Izabella; Pawlowicz, Edyta; Pollakova, Nora; Raab, Thomas; Regulska, Edyta; Slowinska, Sandra; Sut-Lohmann, Magdalena",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Review,477,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000585781900011,61.740741,41.4301872253418,63.192307,0.62,0.9172,0.6013,International - Trilateral,65.6604,3.558
WOS:000620651800002,10.1016/j.ufug.2020.126949,n/a,"The healthy green living room at one's doorstep? Use and perception of residential greenery in Berlin, Germany","Saeumel, Ina; Hogrefe, Jan; Battisti, Luca; Wachtel, Thomas; Larcher, Federica",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Article,58,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620651800002,26.072319,10.74213695526123,11.96814,1.46,3.5375,3.1751,International - Bilateral,96.161,5.766
WOS:000617951300003,10.1016/j.foreco.2020.118887,n/a,"Soil organic carbon fractions, C-cycling associated hydrolytic enzymes, and microbial carbon metabolism vary with stand age in Cunninghamia lanceolate (Lamb.) Hook plantations","Wang, Chaoqun; Xue, Lin; Jiao, Ruzhen",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,482,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000617951300003,15.402527,10.74213695526123,11.96814,2.47,3.5375,3.1751,International - Bilateral,96.161,4.384
WOS:000671960000014,10.1093/treephys/tpaa163,MEDLINE:33576402,SnRK1 phosphorylation of SDH positively regulates sorbitol metabolism and promotes sugar accumulation in peach fruit,"Yu, Wen; Peng, Futian; Wang, Wenru; Liang, Jiahui; Xiao, Yuansong; Yuan, Xuefeng",TREE PHYSIOLOGY,0907 Forestry,Article,41,6,1077-1086,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000671960000014,15.386364,10.74213695526123,9.915588,2.47,3.5375,3.8323,Domestic - Multiple,96.161,4.561
WOS:000562915800008,10.2478/forj-2020-0009,n/a,Silviculture as a tool to support stability and diversity of forests under climate change: study from Krkonose Mountains,"Vacek, Zdenek; Prokupkova, Anna; Vacek, Stanislav; Cukor, Jan; Bilek, Lukas; Gallo, Josef; Bulusek, Daniel",CENTRAL EUROPEAN FORESTRY JOURNAL,0907 Forestry,Article,66,2,116-129,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562915800008,8.0,12.95725154876709,12.208613,4.75,2.9327,3.1126,Domestic - Multiple,94.2278,n/a
WOS:000534508800001,10.1007/s11676-020-01147-1,n/a,Selection of culture conditions for callus induction and proliferation by somatic embryogenesis of Pinus koraiensis,"Gao, Fang; Peng, Chunxue; Wang, Hao; Shen, Hailong; Yang, Ling",JOURNAL OF FORESTRY RESEARCH,0907 Forestry; 0829 Forestry Engineering,Article,32,2,483-491,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000534508800001,11.938005,12.95725154876709,10.118905,3.18,2.9327,3.7553,Domestic - Single,94.2278,2.149
WOS:000680830000007,10.1093/forestry/cpaa043,n/a,Satellite open data to monitor forest damage caused by extreme climate-induced events: a case study of the Vaia storm in Northern Italy,"Laurin, Gaia Vaglio; Francini, Saverio; Luti, Tania; Chirici, Gherardo; Pirotti, Francesco; Papale, Dario",FORESTRY,0907 Forestry,Article,94,3,407-416,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000680830000007,12.152941,10.74213695526123,9.915588,3.13,3.5375,3.8323,Domestic - Multiple,96.161,3.186
WOS:000789619300001,10.1016/j.ufug.2021.127438,n/a,Residents' place attachment to urban green spaces in Greater Tokyo region: An empirical assessment of dimensionality and influencing socio-demographic factors,"Dasgupta, Rajarshi; Basu, Mrittika; Hashimoto, Shizuka; Estoque, Ronald C.; Kumar, Pankaj; Johnson, Brian Alan K.; Mitra, Bijon; Mitra, Priyanka",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,67,n/a,n/a,2022,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000789619300001,17.225589,7.096330165863037,6.537128,2.21,5.3549,5.813,Domestic - Multiple,98.5714,6.4
WOS:000682515100043,10.1016/j.agrformet.2021.108540,n/a,"Relative humidity and agricultural activities dominate wildfire ignitions in Yunnan, Southwest China: Patterns, thresholds, and implications","Ying, Lingxiao; Cheng, Hujiao; Shen, Zehao; Guan, Pingao; Luo, Caifang; Peng, Xingzi",AGRICULTURAL AND FOREST METEOROLOGY,0907 Forestry; 0901 Crop Science; 0706 Atmospheric Science,Article,307,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000682515100043,24.592683,10.74213695526123,9.915588,1.55,3.5375,3.8323,Domestic - Multiple,96.161,6.424
WOS:000528192200025,10.1016/j.foreco.2020.118103,n/a,"Relative contributions of competition, stand structure, age, and climate factors to tree mortality of Chinese fir plantations: Long-term spacing trials in southern China","Zhang, Xiongqing; Wang, Zhen; Chhin, Sophan; Wang, Hanchen; Duan, Aiguo; Zhang, Jianguo",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,465,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528192200025,19.204268,12.95725154876709,14.80616,1.98,2.9327,2.5665,International - Bilateral,94.2278,3.558
WOS:000581970500022,10.1016/j.foreco.2020.118408,MEDLINE:35686290,Reducing rotation age to address increasing disturbances in Central Europe: Potential and limitations,"Zimova, Soria; Dobor, Laura; Hlasny, Tomas; Rammer, Werner; Seidl, Rupert",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,475,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000581970500022,19.204268,12.95725154876709,17.17589,1.98,2.9327,2.2124,International - Trilateral,94.2278,3.558
WOS:000598056400003,10.1016/j.foreco.2020.118639,n/a,Rapid and surprising dieback of Utah juniper in the southwestern USA due to acute drought stress,"Kannenberg, Steven A.; Driscoll, Avery W.; Malesky, Danielle; Anderegg, William R. L.",FOREST ECOLOGY AND MANAGEMENT,0907 Forestry,Article,480,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000598056400003,15.402527,10.74213695526123,9.915588,2.47,3.5375,3.8323,Domestic - Multiple,96.161,4.384
WOS:000524972200009,10.1016/j.ufug.2020.126653,n/a,Quantifying urban forest structure with open-access remote sensing data sets,"Baines, Oliver; Wilkes, Phil; Disney, Mathias",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Article,50,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000524972200009,31.347015,12.95725154876709,12.208613,1.21,2.9327,3.1126,Domestic - Multiple,94.2278,4.539
WOS:000710988700007,10.1093/treephys/tpaa176,MEDLINE:33530102,Previous drought exposure leads to greater drought resistance in eucalypts through changes in morphology rather than physiology,"Pritzkow, Carola; Szota, Christopher; Williamson, Virginia; Arndt, Stefan K.",TREE PHYSIOLOGY,0907 Forestry,Article,41,7,1186-1198,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000710988700007,15.386364,10.74213695526123,9.915588,2.47,3.5375,3.8323,Domestic - Multiple,96.161,4.561
WOS:000844869200001,10.1016/j.forpol.2022.102817,n/a,"Potential impacts of the proposed EU regulation on deforestation-free supply chains on smallholders, indigenous peoples, and local communities in producer countries outside the EU","Zhunusova, Eliza; Ahimbisibwe, Vianny; Le Thi Hoa Sen; Sadeghi, Azin; Toledo-Aceves, Tarin; Kabwe, Gillian; Guenter, Sven",FOREST POLICY AND ECONOMICS,0907 Forestry; 0201 Theoretical Economics; 0202 Applied Economics; 0830 Environmental Science and Engineering,Article,143,n/a,n/a,2022,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000844869200001,11.836207,7.096330165863037,12.678715,3.21,5.3549,2.9971,International - Quadrilateral +,98.5714,4.0
WOS:000555744700019,10.1016/j.forpol.2020.102217,n/a,Policy forum: Shifting cultivation and agroforestry in the Amazon: Premises for REDD,"Manuel Villa, Pedro; Martins, Sebastiao Venancio; de Oliveira Neto, Silvio Nolasco; Rodrigues, Alice Cristina; Hernandez, Enrique Pino; Kim, Dong-Gill",FOREST POLICY AND ECONOMICS,0907 Forestry; 0201 Theoretical Economics; 0202 Applied Economics; 0830 Environmental Science and Engineering,Article,118,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000555744700019,21.347619,12.95725154876709,26.661596,1.78,2.9327,1.4253,International - Quadrilateral +,94.2278,3.673
WOS:000702902400010,10.1016/j.ufug.2021.127325,n/a,"Planning for green infrastructure and mapping synergies and trade-offs: A case study in the Yanshuei River Basin, Taiwan","Chang, Hsueh-Sheng; Lin, Zih-Hong; Hsu, Yi-Ya",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Article,65,n/a,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000702902400010,26.072319,10.74213695526123,9.915588,1.46,3.5375,3.8323,Domestic - Multiple,96.161,5.766
WOS:000643050500001,10.3390/f12040438,n/a,Particulate Matter Removal Ability of Ten Evergreen Trees Planted in Korea Urban Greening,"Jin, Eon Ju; Yoon, Jun Hyuck; Bae, Eun Ji; Jeong, Byoung Ryong; Yong, Seong Hyeon; Choi, Myung Suk",FORESTS,0907 Forestry,Article,12,4,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000643050500001,9.652563,10.74213695526123,9.915588,3.94,3.5375,3.8323,Domestic - Multiple,96.161,3.282
WOS:000674300000007,10.1139/cjfr-2020-0419,n/a,Natural recovery of skid trails: a review,"DeArmond, Daniel; Ferraz, Joao B. S.; Higuchi, Niro",CANADIAN JOURNAL OF FOREST RESEARCH,0907 Forestry,Review,51,7,948-961,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000674300000007,29.266667,26.501529693603516,20.786516,1.3,1.4339,1.8281,Domestic - Single,78.2875,2.331
WOS:000651781000268,10.1088/1755-1315/421/7/072019,n/a,Natural gas combustion in diesel engine,"Lopatin, O. P.","2ND INTERNATIONAL SCIENTIFIC CONFERENCE AGRIBUSINESS, ENVIRONMENTAL ENGINEERING AND BIOTECHNOLOGIES ( AGRITECH-II-2019)",1203 Economics and Management of Agriculture and Forestry; 0908 Fisheries; 0818 Geological Resources and Geological Engineering; 0713 Ecology; 0815 Hydraulic Engineering; 0819 Mining Engineering; 0832 Food Science and Engineering; 0903 Agricultural Resource and Environment Sciences; 0707 Marine Science; 0905 Animal Science; 0907 Forestry; 0901 Crop Science; 0828 Agricultural Engineering; 1007 Pharmaceutical Science; 0706 Atmospheric Science; 0801 Mechanics; 0709 Geology; 0817 Chemical Engineering and Technology; 0824 Naval Architecture and Ocean Engineering; 0806 Metallurgical Engineering; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0708 Geophysics; 1002 Clinical Medicine; 0703 Chemistry; 0825 Aerospace Science and Technology; 0836 Biotechnology and Bioengineering; 0705 Geography; 0813 Architecture; 0833 Urban and Rural Planning; 1004 Public Health and Preventive Medicine; 1201 Management Science and Engineering; 0401 Education; 0802 Mechanical Engineering; 1202 Business Administration; 0303 Sociology; 0823 Transportation Engineering; 0804 Instrumentation Science and Technology; 0816 Surveying and Mapping; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,421,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000651781000268,1.4854,1.5675592422485352,1.4498367,25.58,24.2415,26.2098,Domestic - Single,99.9078,n/a
WOS:000592569700001,10.1007/s00226-020-01246-6,n/a,Modelling full-culm bamboo as a naturally varying functionally graded material,"Akinbade, Yusuf; Nettleship, Ian; Papadopoulos, Christopher; Harries, Kent A.",WOOD SCIENCE AND TECHNOLOGY,0907 Forestry; 0822 Light Industry Technology and Engineering; 0829 Forestry Engineering; 0805 Materials Science and Engineering,Article,55,1,155-179,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000592569700001,13.734694,12.95725154876709,12.208613,2.77,2.9327,3.1126,Domestic - Multiple,94.2278,2.506
WOS:000690596100001,10.3390/f12080964,n/a,Modeling and Optimization Sustainable Forest Supply Chain Considering Discount in Transportation System and Supplier Selection under Uncertainty,"Baghizadeh, Komeyl; Zimon, Dominik; Jum'a, Luay",FORESTS,0907 Forestry,Article,12,8,n/a,2021,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000690596100001,9.652563,10.74213695526123,14.716633,3.94,3.5375,2.5821,International - Trilateral,96.161,3.282
WOS:000582363400001,10.3389/ffgc.2020.562044,n/a,"Mitigation Impact of Different Harvest Scenarios of Finnish Forests That Account for Albedo, Aerosols, and Trade-Offs of Carbon Sequestration and Avoided Emissions","Kalliokoski, Tuomo; Back, Jaana; Boy, Michael; Kulmala, Markku; Kuusinen, Nea; Makela, Annikki; Minkkinen, Kari; Minunno, Francesco; Paasonen, Pauli; Peltoniemi, Mikko; Taipale, Ditte; Valsta, Lauri; Vanhatalo, Anni; Zhou, Luxi; Zhou, Putian; Berninger, Frank",FRONTIERS IN FORESTS AND GLOBAL CHANGE,0907 Forestry; 0713 Ecology,Article,3,n/a,n/a,2020,38,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582363400001,19.992537,12.95725154876709,12.208613,1.9,2.9327,3.1126,Domestic - Multiple,94.2278,n/a
