入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000735819600003,10.1016/j.combustflame.2021.111940,n/a,Physicochemical properties and oxidation reactivity of exhaust soot from a modern diesel engine: Effect of oxyfuel type,"Wei, Jiangjun; Lu, Wenjian; Zeng, Yang; Huang, Haozhong; Pan, Mingzhang; Liu, Yongqiang",COMBUSTION AND FLAME,0802 Mechanical Engineering; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering; 0817 Chemical Engineering and Technology,Article,238,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000735819600003,22.378378,19.19186782836914,18.024925,3.04,3.5432,3.7726,Domestic - Multiple,95.9237,5.767
WOS:000537767500024,10.1016/j.enconman.2020.112946,n/a,Performance improvement of biomass-fueled closed cycle gas turbine via compressor inlet cooling using absorption refrigeration; thermoeconomic analysis and multi-objective optimization,"Zare, V",ENERGY CONVERSION AND MANAGEMENT,0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,215,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000537767500024,48.567867,20.89299201965332,17.743158,1.4,3.2547,3.8325,Domestic - Single,94.6767,9.709
WOS:000571535600001,10.1016/j.enconman.2020.113210,n/a,Optimisation study of a supersonic separator considering nonequilibrium condensation behaviour,"Wen, Chuang; Ding, Hongbing; Yang, Yan",ENERGY CONVERSION AND MANAGEMENT,0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,222,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000571535600001,48.567867,20.89299201965332,25.775595,1.4,3.2547,2.6382,International - Bilateral,94.6767,9.709
WOS:000817591000004,10.1016/j.enconman.2022.115825,n/a,Optimal techno-economic feasibility study of net-zero carbon emission microgrid integrating second-life battery energy storage system,"Bhatt, Ankit; Ongsakul, Weerakorn; Madhu, Nimal",ENERGY CONVERSION AND MANAGEMENT,0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,266,n/a,n/a,2022,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000817591000004,26.509788,14.01816463470459,16.476234,2.57,4.8508,4.1272,International - Bilateral,98.1184,10.4
WOS:000508752200017,10.1016/j.energy.2019.116349,n/a,Optimal scheduling of distribution systems considering multiple downward energy hubs and demand response programs,"Bostan, Alireza; Nazar, Mehrdad Setayesh; Shafie-khah, Miadreza; Catalao, Joao P. S.",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,190,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508752200017,39.415539,20.89299201965332,32.583534,1.73,3.2547,2.0869,International - Trilateral,94.6767,7.147
WOS:000606796000043,10.1016/j.energy.2020.118602,n/a,Optimal management of home loads with renewable energy integration and demand response strategy,"Sarker, Eity; Seyedmahmoudian, Mehdi; Jamei, Elmira; Horan, Ben; Stojcevski, Alex",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,210,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000606796000043,39.415539,20.89299201965332,19.328524,1.73,3.2547,3.5181,Domestic - Multiple,94.6767,7.147
WOS:000552131100048,10.1016/j.applthermaleng.2020.115539,n/a,Optimal design parameters and performance optimization of thermodynamically balanced dish/Stirling concentrated solar power system using multi-objective particle swarm optimization,"Zayed, Mohamed E.; Zhao, Jun; Elsheikh, Ammar H.; Li, Wenjia; Abd Elaziz, Mohamed",APPLIED THERMAL ENGINEERING,0802 Mechanical Engineering; 0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,178,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000552131100048,30.408223,20.89299201965332,25.775595,2.24,3.2547,2.6382,International - Bilateral,94.6767,5.295
WOS:001216031100001,10.1080/10407782.2024.2344068,n/a,Numerical thermal control design for applicability to a large-scale high-capacity lithium-ion energy storage system subjected to forced cooling,"Ye, Wei-Biao; Arici, Muslum",NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics,Article,n/a,n/a,n/a,2024,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001216031100001,3.446301,3.9819443225860596,4.6393356,19.73,17.0771,14.6573,International - Bilateral,99.9297,3.5
WOS:000793734100005,10.1016/j.csite.2022.101949,n/a,Numerical study of heat and mass transfer enhancement in Prandtl fluid MHD flow using Cattaneo-Christov heat flux theory,"Salmi, Abdelatif; Madkhali, Hadi Ali; Ali, Basit; Nawaz, M.; Alharbi, Sayer Obaid; Alqahtani, A. S.",CASE STUDIES IN THERMAL ENGINEERING,0807 Power Engineering and Engineering Thermophysics,Article,33,n/a,n/a,2022,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000793734100005,17.739583,14.01816463470459,16.476234,3.83,4.8508,4.1272,International - Bilateral,98.1184,6.8
WOS:000710334300002,10.1016/j.ijthermalsci.2021.107319,n/a,Numerical simulation study of thermal and hydraulic characteristics of laminar flow in microchannel heat sink with water droplet cavities and different rib columns,"Zhu, Qifeng; Su, Ruirui; Xia, Huixue; Zeng, Jingwei; Chen, Junjie",INTERNATIONAL JOURNAL OF THERMAL SCIENCES,0802 Mechanical Engineering; 0807 Power Engineering and Engineering Thermophysics,Article,172,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000710334300002,19.896213,19.19186782836914,18.024925,3.42,3.5432,3.7726,Domestic - Multiple,95.9237,4.779
