Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000841662300001,10.1016/j.culher.2022.07.001,n/a,Provenance of granitic gravestones in graveyard of feudal lords evaluated by multiple non-destructive rock analyses,"Tanikawa, Wataru; Tokuyama, Hidekazu; Mochizuki, Yoshichika; Yamamoto, Yuhji; Hamada, Yohei; Takagi, Shota; Watanabe, Jun",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,56,n/a,183-192,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000841662300001,9.037037,1.7202558517456055,3.994253,0.33,1.7439,0.7511,Domestic - Multiple,82.4734,3.1
WOS:000596280600001,10.1080/00393630.2020.1848268,n/a,Provenance Determination and Condition Assessment of Archaeological Marble Statues from Gerasa Using Non-Destructive Ultrasonic Technique,"Ahmad, Abdelraheem; Al-Bashaireh, Khaled",STUDIES IN CONSERVATION,1301 Art Theory; 0601 Archaeology; 0703 Chemistry,Article,66,7,397-412,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596280600001,3.571429,3.668192148208618,3.0760667,0.84,0.8178,0.9753,Domestic - Single,70.1144,0.739
WOS:000597853200001,10.1080/10632921.2020.1851840,n/a,Professional Career Development in the Arts Management of Supported Studios in Australia,"Yoon, Jung Hyoung",JOURNAL OF ARTS MANAGEMENT LAW AND SOCIETY,1301 Art Theory,Article,51,1,19-36,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000597853200001,4.9,3.668192148208618,3.0760667,0.61,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:001204279800001,10.1016/j.culher.2024.02.014,n/a,Probabilistic evaluation of cultural soil heritage hazards in China from extremely imbalanced site investigation data using SMOTE-Gaussian process classification,"Song, Chao; Peng, Hongzhen; Xu, Ling; Zhao, Tengyuan; Guo, Zhiqian; Chen, Wenwu",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,67,n/a,121-133,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001204279800001,2.16055,0.4604176878929138,0.9886364,1.39,6.5158,3.0345,Domestic - Multiple,94.6576,3.3
WOS:000708402400011,10.1016/j.culher.2021.08.011,n/a,Preserving Leonardo's Last Supper: A CFD case study,"Joppolo, Cesare Maria; Bertolina, Davide; Palazzo, Michela; Marocco, Luca",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,51,n/a,194-200,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000708402400011,12.589928,2.7879981994628906,5.8033333,0.24,1.076,0.5169,Domestic - Multiple,74.0692,3.229
WOS:000535317600012,n/a,n/a,"Preliminary report of newly rediscovered rock art site Damirgaya, southern Georgia","Losaberidze, Levan; Eloshvili, Mariam",ROCK ART RESEARCH,1304 Fine Art; 1301 Art Theory; 0601 Archaeology,Editorial Material,37,1,99-102,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000535317600012,1.111111,0.4719562232494354,0.5419355,2.7,6.3565,5.5357,Domestic - Single,95.6224,n/a
WOS:000667800000006,10.1093/aesthj/ayaa039,n/a,Practice- Centered Pluralism and a Disjunctive Theory of Art,"Hazelwood, Caleb",BRITISH JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Article,61,2,213-227,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000667800000006,4.030303,2.7879981994628906,2.4669812,0.74,1.076,1.2161,Domestic - Single,74.0692,n/a
WOS:000857917000006,10.1111/1467-8365.12659,n/a,"Post-Impressionism: Universal, British, Global","Rose, Sam",ART HISTORY,1304 Fine Art; 1301 Art Theory,Article,45,3,546-569,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000857917000006,0.861111,1.7202558517456055,0.0,3.48,1.7439,0.0,n/a,82.4734,0.5
WOS:000999675200006,10.1162/leon_a_02323,n/a,Portrait Map Art Generation By Asymmetric Image-to-Image Translation,"Zhang, Yuxin; Tang, Fan; Dong, Weiming; Le, Thi-Ngoc-Hanh; Xu, Changsheng; Lee, Tong-Yee",LEONARDO,1304 Fine Art; 1301 Art Theory,Article,56,1,28-36,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000999675200006,0.518987,1.137982964515686,2.5080214,5.78,2.6362,1.1962,International - Bilateral,86.4024,0.4
WOS:000555133000001,10.1080/17514517.2020.1785652,n/a,Portfolio: Petrographs,"Cariou, Warren",PHOTOGRAPHY AND CULTURE,1304 Fine Art; 1301 Art Theory,Article,13,2,253-262,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000555133000001,0.576923,3.668192148208618,3.0760667,5.2,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:000544446700004,n/a,n/a,Politics of the (In)Visible: Yumen and Zhuang Hui's Anti-Art Photography,"Tan, Chang",ART JOURNAL,1304 Fine Art; 1301 Art Theory,Article,79,2,24-41,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000544446700004,1.5,3.668192148208618,3.0760667,2.0,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:000697146500001,10.33134/eeja.213,n/a,"Pluralism, Eliminativism, and the Definition of Art","Bartel, Christopher; Kwong, Jack M. C.",ESTETIKA-THE EUROPEAN JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Article,58,2,100-113,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000697146500001,2.4,2.7879981994628906,2.4669812,1.25,1.076,1.2161,Domestic - Single,74.0692,n/a
WOS:001058833000001,10.1080/14626268.2023.2254750,n/a,Planet Anima: a virtual graduation experience in the metaverse,"Gao, Zihan; Lyu, Xin",DIGITAL CREATIVITY,1301 Art Theory,Article,34,3,248-263,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001058833000001,7.888889,1.137982964515686,0.97399527,0.38,2.6362,3.0801,Domestic - Single,86.4024,1.3
WOS:000629050600004,10.1080/17458927.2020.1852721,n/a,"Places of ""heat and noise"": sonorous presence and the interstitial time-spaces of everyday life in contemporary Beijing","Richaud, Lisa",SENSES & SOCIETY,1301 Art Theory,Article,16,1,46-66,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000629050600004,3.47619,2.7879981994628906,5.8033333,0.86,1.076,0.5169,Domestic - Multiple,74.0692,n/a
WOS:001199943600001,10.1016/j.culher.2022.10.006,n/a,Physicochemical characterisation of the mortars from Notre-Dame de Paris cathedral - Preliminary findings and reconstitution of the fresh mix,"Mechling, Jean-Michel; Baquet, Marine",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,65,n/a,57-67,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001199943600001,2.16055,0.4604176878929138,0.9886364,1.39,6.5158,3.0345,Domestic - Multiple,94.6576,3.3
WOS:000675718600001,10.1080/00393630.2021.1952820,n/a,"Phosphorus, Tungsten, and Molybdenum - from Brilliant to Fanal®: Unusual Precipitation Methods of Triphenylmethane Dyes in the Early Twentieth Century","Pause, Rika; de Keijzer, Matthijs; van den Berg, Klaas Jan",STUDIES IN CONSERVATION,1301 Art Theory; 0601 Archaeology; 0703 Chemistry,Article,67,8,569-583,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000675718600001,3.47619,2.7879981994628906,2.4669812,0.86,1.076,1.2161,Domestic - Single,74.0692,0.847
WOS:000730100200001,10.1080/00393630.2021.1997022,n/a,Petrographic Analysis of Ancient High-Temperature Ceramic Glazes and Inorganic Restoration Materials,"Wang, Enyuan; Xiong, Yingei; Zhu, Yibing; Wu, Jingwei; Gong, Yuwu; Zhang Licheng",STUDIES IN CONSERVATION,1301 Art Theory; 0601 Archaeology; 0703 Chemistry,Article,67,3,176-185,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000730100200001,3.47619,2.7879981994628906,2.4669812,0.86,1.076,1.2161,Domestic - Single,74.0692,0.847
WOS:001158757000001,10.1037/aca0000654,n/a,Personally Significant Forms of Discrete Experiences and Recurring Activities in the Arts and Humanities in a Representative Sample of US Residents,"Crone, Damien L.; Shim, Yerin; Cotter, Katherine N.; Tay, Louis; Pawelski, James O.",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,n/a,n/a,n/a,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001158757000001,1.178082,0.4604176878929138,1.0698925,2.55,6.5158,2.804,International - Bilateral,94.6576,2.7
WOS:000863718200001,10.1080/03087298.2022.2113246,n/a,"Performing Violence, Displaying Evidence: Photographs of Criminals and Political Inmates in Qajar Iran (1860s-1910s)","Helbig, Elahe",HISTORY OF PHOTOGRAPHY,1304 Fine Art; 1301 Art Theory,Article,45,3-4,264-277,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000863718200001,0.68,1.7202558517456055,0.0,4.41,1.7439,0.0,n/a,82.4734,0.2
WOS:000777009100001,10.1037/aca0000462,n/a,Perceiving Versus Scrutinizing: Viewers Do Not Default to Awareness of Small Spatiotemporal Inconsistencies in Movie Edits,"Levin, Daniel T.; Baker, Lewis J.; Wright, Anna M.; Little, Joshua W.; Jaeger, Christopher B.",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,18,4,617-632,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000777009100001,8.098361,1.7202558517456055,3.994253,0.37,1.7439,0.7511,Domestic - Multiple,82.4734,3.6
WOS:000734252200001,10.1080/03087298.2021.1999073,n/a,Peeping into China: The Twofold Circulation of Georges Morache's Photographs of Beijing (1865-2003),"de Saint-Ours, Edouard",HISTORY OF PHOTOGRAPHY,1304 Fine Art; 1301 Art Theory,Article,45,1,34-52,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000734252200001,1.769231,2.7879981994628906,0.0,1.7,1.076,0.0,n/a,74.0692,n/a
WOS:000591502500006,10.1111/1467-8365.12532,n/a,"Patch, Walpole, and Queer Complicity","Betzer, Sarah",ART HISTORY,1304 Fine Art; 1301 Art Theory,Article,43,5,1038-1064,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591502500006,1.366667,3.668192148208618,3.0760667,2.2,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:000522793100002,10.1080/10848770.2020.1741262,n/a,Parting Ways Too Soon: Arendt contra Butler on Zionism,"Lederman, Shmuel",EUROPEAN LEGACY-TOWARD NEW PARADIGMS,1301 Art Theory,Article,25,3,248-265,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522793100002,1.421053,3.668192148208618,3.0760667,2.11,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:000600643300008,10.1016/j.culher.2020.07.005,n/a,"Particulate dry deposition on sheltered archaeological remains: Considerations based on Complutum, a Roman site in Spain","Cabello-Briones, Cristina; Mayorga-Pinilla, Santiago; Vazquez-Molini, Daniel",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,46,n/a,218-225,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600643300008,15.888889,3.668192148208618,7.131805,0.19,0.8178,0.4207,Domestic - Multiple,70.1144,2.955
WOS:001188337600020,10.5209/aris.92056,n/a,Participatory Art in Spain (2022-2023) . The management of Temporary Cultural Event,"Lara-Ruiz, Raquel",ARTE INDIVIDUO Y SOCIEDAD,1301 Art Theory,Article,36,2,467-479,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001188337600020,0.328767,0.4604176878929138,0.3490991,9.13,6.5158,8.5935,Domestic - Single,94.6576,0.4
WOS:000732171000009,10.1162/leon_a_02061,n/a,Pareidolia and the Pitfalls of Subjective Interpretation of Ambiguous Images in Art History,"Wilner, Raquel G.",LEONARDO,1304 Fine Art; 1301 Art Theory,Article,54,6,638-642,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000732171000009,2.107143,2.7879981994628906,6.93617,1.42,1.076,0.4325,International - Bilateral,74.0692,n/a
WOS:000624984600001,10.1080/00393630.2021.1891810,n/a,"Paraloid® B-72/B-48N 1:1 as an Adhesive for Use in Hot Climates: Literature Review, Laboratory Testing, and Observational Field Study","Davis, Suzanne L.; Roberts, Caroline; Poli, Andrea",STUDIES IN CONSERVATION,1301 Art Theory; 0601 Archaeology; 0703 Chemistry,Review,67,6,357-365,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000624984600001,5.0,15.028571128845215,11.555555,0.6,0.1996,0.2596,Domestic - Multiple,48.5714,0.847
WOS:000574879400010,n/a,n/a,PIGMENTS IN THE LOWER PARANA WETLAND CERAMICS: MEB-EDX PHYSICAL-CHEMICAL ANALYSIS,"Ali, Sheila; Perez, Maricel; Bozzano, Patricia; Dominguez, Silvia",BOLETIN DEL MUSEO CHILENO DE ARTE PRECOLOMBINO,1304 Fine Art; 1301 Art Theory; 0601 Archaeology,Article,25,1,171-182,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000574879400010,2.0,3.668192148208618,7.131805,1.5,0.8178,0.4207,Domestic - Multiple,70.1144,n/a
WOS:000896973900001,10.1111/cura.12531,n/a,"Overlooked or Unimportant? An Overview of the Coprolite Collections at the University of the Witwatersrand, Johannesburg, South Africa","Zipfel, Bernhard; Montgomery, Chandele; Neumann, Frank H. H.; Scott, Louis; Choiniere, Jonah; Hancox, John P. P.",CURATOR-THE MUSEUM JOURNAL,1301 Art Theory,Article,66,1,149-164,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000896973900001,1.444444,1.7202558517456055,3.994253,2.08,1.7439,0.7511,Domestic - Multiple,82.4734,1.0
WOS:000509216900007,10.1037/aca0000192,n/a,Overexcitability in Actors,"Martowska, Katarzyna; Matczak, Anna; Jozwik, Karolina",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,1,81-86,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900007,24.911765,3.668192148208618,3.0760667,0.12,0.8178,0.9753,Domestic - Single,70.1144,4.349
WOS:000828374500012,10.1111/cura.12464,n/a,Out of Their Shells: Digitisation of Endangered Diversity in Orphaned Collections Spurs Access and Discovery,"Tan, Yu Kai; Burke, Ann C.; Thomas, Ellen",CURATOR-THE MUSEUM JOURNAL,1301 Art Theory,Article,65,2,355-378,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000828374500012,1.444444,1.7202558517456055,1.5335969,2.08,1.7439,1.9562,Domestic - Single,82.4734,1.0
WOS:000584809000001,10.1080/10350330.2020.1838871,n/a,Optimism and alienation - colour schemes and soundscapes as means for the social construction of risk in climate education videos,"Foss, Eirik Granly; Burgess, Marthe Oidvin",SOCIAL SEMIOTICS,1301 Art Theory; 0503 Journalism and Communication,Article,33,2,350-372,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000584809000001,9.349398,3.668192148208618,3.0760667,0.32,0.8178,0.9753,Domestic - Single,70.1144,1.32
WOS:000620783300012,10.1016/j.culher.2020.09.014,n/a,On the Titian's self-portrait mentioned by Vasari with technical analysis of an anonymous painting,"Molaro, Paolo; Caliri, Claudia; Pavone, Danilo; Romano, Francesco Paolo",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,47,n/a,265-269,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620783300012,12.589928,2.7879981994628906,5.8033333,0.24,1.076,0.5169,Domestic - Multiple,74.0692,3.229
WOS:000733202500001,10.1037/aca0000432,n/a,"On the Overlap Between Aesthetic Disposition, Cultural Eclecticism, and Openness: An Interdisciplinary Study","Brisson, Romain; Bianchi, Renzo",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,18,3,330-340,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000733202500001,12.959016,2.7879981994628906,2.4669812,0.23,1.076,1.2161,Domestic - Single,74.0692,6.395
WOS:000945165800001,10.1093/aesthj/ayac050,n/a,On Snobbery,"King, Zoe A. Johnson",BRITISH JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Article,63,2,199-215,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000945165800001,1.235294,1.137982964515686,0.97399527,2.43,2.6362,3.0801,Domestic - Single,86.4024,0.7
WOS:000871880100001,10.1111/1467-8365.12681,n/a,"On Islam and Portraiture: Lithography, Glass Painting, and Photography in Senegal","Paoletti, Giulio",ART HISTORY,1304 Fine Art; 1301 Art Theory,Article,45,4,774-797,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000871880100001,0.861111,1.7202558517456055,0.0,3.48,1.7439,0.0,n/a,82.4734,0.5
WOS:000541962000025,10.1162/leon_a_01607,n/a,Of Metaphors and Molecules Figurative Language Bridging STEM and the Arts in Education,"Henriksen, Danah; Mishra, Punya",LEONARDO,1304 Fine Art; 1301 Art Theory,Article,53,3,316-320,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000541962000025,2.112676,3.668192148208618,7.131805,1.42,0.8178,0.4207,Domestic - Multiple,70.1144,n/a
WOS:000562109100006,10.1080/00043079.2020.1711488,n/a,"Odilon Redon, Paul Gauguin, and Primitivist Color","Pollack, Maika",ART BULLETIN,1304 Fine Art; 1301 Art Theory,Article,102,3,77-103,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562109100006,3.368421,3.668192148208618,3.0760667,0.89,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:000588517300001,10.1515/ZKG-2020-3001,n/a,"OBJECT, THING, MATTER. FORMS OF INTRINSIC ACTIVITY","Bredekamp, Horst; Schaeffner, Wolfgang",ZEITSCHRIFT FUR KUNSTGESCHICHTE,1304 Fine Art; 1301 Art Theory,Editorial Material,83,3,300-309,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000588517300001,1.5,0.4719562232494354,0.5419355,2.0,6.3565,5.5357,Domestic - Single,95.6224,n/a
WOS:000861508400001,10.1111/cura.12526,n/a,Nowhere Else but Home: A National Resting Place for Indigenous Australian Ancestral Remains,"Norman, Heidi; Payne, Anne Maree",CURATOR-THE MUSEUM JOURNAL,1301 Art Theory,Article,65,4,817-834,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000861508400001,1.444444,1.7202558517456055,1.5335969,2.08,1.7439,1.9562,Domestic - Single,82.4734,1.0
WOS:001085296000007,10.1162/leon_a_02400,n/a,Novelty and Utility: How the Arts May Advance Question Creation in Contemporary Research,"Lehmann, Johannes; Cole, Rachel Garber; Stern, Nathaniel E.",LEONARDO,1304 Fine Art; 1301 Art Theory,Article,56,5,488-495,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001085296000007,0.518987,1.137982964515686,2.4375,5.78,2.6362,1.2308,Domestic - Multiple,86.4024,0.4
WOS:000935071000001,10.1111/cura.12544,n/a,Nothing can be Changed Until it is Faced: Museum Solidarity Statements as Reflections of Understanding Systemic Racism,"Chevalier, Juline A.; Jennings, Gretchen M.; Phalen, Sara A.",CURATOR-THE MUSEUM JOURNAL,1301 Art Theory,Article,n/a,n/a,n/a,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000935071000001,0.975,1.137982964515686,0.0,3.08,2.6362,0.0,n/a,86.4024,1.0
WOS:001127429900001,10.1037/aca0000634,n/a,"Not Just for Decoration: How the Arts Complement Science, Technology, Engineering, and Mathematics Learning","Liu, Chia-Yu; Wu, Chao-Jung",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,n/a,n/a,n/a,2023,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001127429900001,4.631068,1.137982964515686,2.4375,0.65,2.6362,1.2308,Domestic - Multiple,86.4024,2.7
WOS:000571119300002,10.33134/eeja.211,n/a,Non-standard Emotions and Aesthetic Understanding,"Martinez Marin, Irene",ESTETIKA-THE EUROPEAN JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Article,57,2,135-149,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000571119300002,2.444444,3.668192148208618,3.0760667,1.23,0.8178,0.9753,Domestic - Single,70.1144,n/a
WOS:001293338200001,10.1016/j.culher.2024.03.019,n/a,Non-invasive study of Early Medieval wall paintings in the churches of St. Stephan in Chur and St. Martin in Disentis (Switzerland),"Moretti, P.; Pique, F.; Ocampo, A. I. Giraldo; Aceto, M.; Villa, L.; Cassitti, P.; Cavallo, G.",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,67,n/a,368-376,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001293338200001,2.16055,0.4604176878929138,1.0698925,1.39,6.5158,2.804,International - Bilateral,94.6576,3.3
WOS:000575971400001,10.1080/00393630.2020.1825900,n/a,"Non-invasive Survey of Rubens' Ceiling Paintings at the Banqueting House Whitehall, London, by Means of Optical Coherence Tomography","Iwanicka, Magdalena; Vlachou-Mogire, Constantina; Pereira-Pardo, Lucia; Sylwestrzak, Marcin; Kowalska, Magdalena; Targowski, Piotr",STUDIES IN CONSERVATION,1301 Art Theory; 0601 Archaeology; 0703 Chemistry,Article,67,3,161-167,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000575971400001,3.571429,3.668192148208618,7.0582523,0.84,0.8178,0.425,International - Bilateral,70.1144,0.739
