入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:001309199902063,10.1109/CVPR42600.2020.00978,n/a,Bridging the Gap Between Anchor-based and Anchor-free Detection via Adaptive Training Sample Selection,"Zhang, Shifeng; Chi, Cheng; Yao, Yongqiang; Lei, Zhen; Li, Stan Z.",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2020),0835 Software Engineering; 0812 Computer Science and Technology; 0702 Physics; 0816 Surveying and Mapping; 0701 Mathematics; 0710 Biology,Proceedings Paper,n/a,n/a,9756-9765,2020,1342,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001309199902063,134.471311,5.565311908721924,5.738894,9.98,241.1365,233.843,Domestic - Multiple,99.9832,n/a
WOS:000665167500041,10.1109/TGRS.2020.3015157,n/a,Graph Convolutional Networks for Hyperspectral Image Classification,"Hong, Danfeng; Gao, Lianru; Yao, Jing; Zhang, Bing; Plaza, Antonio; Chanussot, Jocelyn",IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0708 Geophysics; 0809 Electronic Science and Technology; 0816 Surveying and Mapping,Article,59,7,5966-5978,2021,1331,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000665167500041,33.268994,19.031551361083984,25.49534,40.01,69.9365,52.2056,International - Trilateral,99.9928,8.125
WOS:000742075002049,10.1109/CVPR46437.2021.01212,n/a,Pre-Trained Image Processing Transformer,"Chen, Hanting; Wang, Yunhe; Guo, Tianyu; Xu, Chang; Deng, Yiping; Liu, Zhenhua; Ma, Siwei; Xu, Chunjing; Xu, Chao; Gao, Wen","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,12294-12305,2021,1322,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075002049,89.320675,6.4378180503845215,11.927485,14.8,205.3491,110.8364,International - Bilateral,99.9871,n/a
WOS:000508739800022,10.1016/j.isprsjprs.2019.11.023,n/a,Object detection in optical remote sensing images: A survey and a new benchmark,"Li, Ke; Wan, Gang; Cheng, Gong; Meng, Liqiu; Han, Junwei",ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,0705 Geography; 0708 Geophysics; 0816 Surveying and Mapping,Article,159,n/a,296-307,2020,1308,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508739800022,69.170543,24.426748275756836,28.999624,18.91,53.5479,45.104,International - Bilateral,99.9911,8.979
WOS:000742075005004,10.1109/CVPR46437.2021.01458,n/a,Multi-Stage Progressive Image Restoration,"Zamir, Syed Waqas; Arora, Aditya; Khan, Salman; Hayat, Munawar; Khan, Fahad Shahbaz; Yang, Ming-Hsuan; Shao, Ling","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,14816-14826,2021,1298,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075005004,89.320675,6.4378180503845215,11.082294,14.53,201.6211,117.1238,International - Quadrilateral +,99.9845,n/a
WOS:000742075003008,10.1109/CVPR46437.2021.01268,n/a,Taming Transformers for High-Resolution Image Synthesis,"Esser, Patrick; Rombach, Robin; Ommer, Bjoern","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,12868-12878,2021,1222,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075003008,89.320675,6.4378180503845215,4.235201,13.68,189.8159,288.5341,Domestic - Single,99.9819,n/a
WOS:000510900300019,10.1109/LGRS.2019.2918719,n/a,HybridSN: Exploring 3-D-2-D CNN Feature Hierarchy for Hyperspectral Image Classification,"Roy, Swalpa Kumar; Krishna, Gopal; Dubey, Shiv Ram; Chaudhuri, Bidyut B.",IEEE GEOSCIENCE AND REMOTE SENSING LETTERS,0826 Armament Science and Technology; 0708 Geophysics; 0809 Electronic Science and Technology; 0816 Surveying and Mapping,Article,17,2,277-281,2020,1214,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000510900300019,25.214118,24.426748275756836,23.336082,48.15,49.6996,52.0224,Domestic - Multiple,99.9823,3.966
WOS:000870759105009,10.1109/CVPR52688.2022.01170,n/a,Swin Transformer V2: Scaling Up Capacity and Resolution,"Liu, Ze; Hu, Han; Lin, Yutong; Yao, Zhuliang; Xie, Zhenda; Wei, Yixuan; Ning, Jia; Cao, Yue; Zhang, Zheng; Dong, Li; Wei, Furu; Guo, Baining",2022 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0835 Software Engineering; 0812 Computer Science and Technology; 0701 Mathematics; 0702 Physics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,11999-12009,2022,1197,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000870759105009,62.704008,6.293931007385254,7.0634503,19.09,190.1832,169.4639,Domestic - Multiple,99.985,n/a
WOS:000870783003048,10.1109/CVPR52688.2022.01716,n/a,Uformer: A General U-Shaped Transformer for Image Restoration,"Wang, Zhendong; Cun, Xiaodong; Bao, Jianmin; Zhou, Wengang; Liu, Jianzhuang; Li, Houqiang",2022 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2022),0812 Computer Science and Technology; 0835 Software Engineering; 0702 Physics; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,17662-17672,2022,1181,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000870783003048,62.704008,6.293931007385254,7.0634503,18.83,187.6411,167.1987,Domestic - Multiple,99.9825,n/a
WOS:001309199903040,10.1109/CVPR42600.2020.01054,n/a,PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection,"Shi, Shaoshuai; Guo, Chaoxu; Jiang, Li; Wang, Zhe; Shi, Jianping; Wang, Xiaogang; Li, Hongsheng",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2020),0835 Software Engineering; 0702 Physics; 0812 Computer Science and Technology; 0701 Mathematics; 0816 Surveying and Mapping; 0710 Biology,Proceedings Paper,n/a,n/a,10526-10535,2020,1166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001309199903040,134.471311,5.565311908721924,5.738894,8.67,209.5121,203.175,Domestic - Multiple,99.9816,n/a
